"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ANGPTL1",2.23073128811071,0.0481612768542703,0.5390925507868,0.173446306689212,0.862300629163274,0.938611573494456
"ANKFN1",16.1460026037096,-0.0519892351953685,0.415719817339793,-0.173965101527152,0.86189288892406,0.938611573494456
"BMPR2",20.3868774806893,-0.0518618187738326,0.364542270444219,-0.173799679470937,0.862022896305329,0.938611573494456
"CYP51A1",10.8913744226425,0.0526642025642513,0.417961093721098,0.173373616893123,0.862357761721913,0.938611573494456
"KDM2B",11.5646416962869,-0.0522315518934377,0.37861262864426,-0.173875987805735,0.861962924111391,0.938611573494456
"OGFRL1",17.9509156972581,0.0497401047669813,0.535631128160439,0.173334689082769,0.86238835840877,0.938611573494456
"OTX1",16.3904350576872,-0.0490976473077343,0.36857535266528,-0.174051816274536,0.861824740151904,0.938611573494456
"WWP1",35.8858100121465,0.0503151484066548,0.350391791150907,0.173643284869661,0.862145812327855,0.938611573494456
"ZXDA",3.2313946540007,0.053225087342823,0.49091916549735,0.173607824502476,0.862173682343035,0.938611573494456
"USP28",13.436652486471,0.059461561998865,0.383686632935702,0.173004556236485,0.862647846269432,0.93878878467561
"ATP13A3",23.4022582883848,-0.0534003793717084,0.384884300031416,-0.172223980113436,0.86326144614439,0.939048139293308
"BORCS6",1.19276733722052,-0.860945654304916,0.989459221325016,-0.172293746508716,0.863206600403146,NA
"CDC23",5.13684237307264,-0.0564212389788238,0.458371592235389,-0.172161624611011,0.863310466487891,0.939048139293308
"PEX2",11.1721896242237,0.0526754115212876,0.398115121586393,0.172249648683792,0.863241267129707,0.939048139293308
"RPL7L1",29.8862786836921,0.044342171265951,0.247551295208538,0.17243263139798,0.863097420220704,0.939048139293308
"TMEM65",8.51314039642934,0.0515024341864718,0.379100040936924,0.172499856393701,0.863044574249269,0.939048139293308
"VTI1B",25.2577714538045,0.0515576609184304,0.358272581604028,0.172249346318636,0.863241504829645,0.939048139293308
"PEMT",1.44389123722837,-0.13614570747046,0.569039701181515,-0.172018580274891,0.863422921783449,0.939093535781998
"ACSM3",5.33418294622342,0.0543246544022086,0.468559060741979,0.171385110686432,0.86392096151809,0.939181596519709
"ANKRD36",33.8612677663044,-0.0518769894974786,0.388398979595717,-0.17163772631365,0.863722346248479,0.939181596519709
"COPS7B",6.62922183979606,0.054186349064621,0.396198304781833,0.170965209650396,0.86425112146595,0.939181596519709
"LINS1",8.35888744892267,0.0564512300340082,0.412897751690845,0.170866253005897,0.864328932587634,0.939181596519709
"NIN",93.7496032056642,-0.0390920321104949,0.269406769877951,-0.170943191616619,0.864268434468517,0.939181596519709
"PLCG2",405.239142406006,-0.04521922948785,0.358414956741838,-0.171208858077475,0.864059542597028,0.939181596519709
"PREB",4.61100834414874,0.0572502558759945,0.430862774397801,0.171261123508311,0.864018447734661,0.939181596519709
"PUS7",3.21960840701208,0.0550097263802687,0.429636606701799,0.170836143121988,0.864352608710548,0.939181596519709
"TMEM243",3.04119621406446,-0.335981030767237,0.543682212558031,-0.171215369067155,0.864054423165913,0.939181596519709
"TMPRSS11A",2.45571405119648,-0.347476873339674,0.665427173059681,-0.170999650083181,0.864224040736149,0.939181596519709
"UBE2J1",56.1762061099762,-0.0411775636918182,0.269979370462141,-0.171004464691466,0.864220254991955,0.939181596519709
"ZNF865",2.15034293209133,-0.49132123309017,0.704029345781763,-0.171552552390756,0.86378931201349,0.939181596519709
"GPR37L1",1.53261310401939,0.0433766258018809,0.520429338049112,0.170585157219782,0.864549969673784,0.93931918240044
"AC242426",1.5051960741203,0.0364318458757359,0.560133106397863,0.17021958094968,0.864837453065034,0.939399400685904
"ATP2B4",51.042419886421,0.0475846449809772,0.318711349702488,0.169792228283238,0.865173539113982,0.939399400685904
"CCDC88B",8.88288439211587,0.0518483960798002,0.460440188471835,0.169966054142057,0.86503683304057,0.939399400685904
"DHX29",17.3104044304019,-0.0470534418066391,0.37504843668245,-0.170071870563496,0.864953615250944,0.939399400685904
"HYDIN2",20.6475130651209,-0.0488435183218554,0.518765994258279,-0.169956654524571,0.865044225305781,0.939399400685904
"OVCA2",1.43063429700624,0.0294838464297303,0.563583165427319,0.169940320164225,0.865057071380418,0.939399400685904
"PSME4",65.8983348832815,-0.0470583660637274,0.302506040454583,-0.169771617899227,0.865189748504301,0.939399400685904
"VBP1",5.4228110774253,-0.513351353270919,0.549673307476039,-0.170340367624228,0.86474246635558,0.939399400685904
"ZGPAT",2.33454657585453,-0.0662925021177282,0.489930578069135,-0.169664632287039,0.86527389008679,0.93941394705768
"APEH",14.9320000631301,-0.0499786206019091,0.422552821441027,-0.168792236115982,0.865960065384032,0.939559083349767
"APOO",9.50655456657283,-0.0480432295143473,0.456835538687686,-0.168688604961046,0.866041582253821,0.939559083349767
"H1-0",36.7509047755551,0.0501598130820216,0.354637479375519,0.168656508619417,0.866066829712072,0.939559083349767
"KLK13",2.69564826134356,0.357591873958789,0.637640215345437,-0.168455657598566,0.866224825205907,0.939559083349767
"LMNB2",4.015804506712,-0.0506488684169224,0.440321056780046,-0.168457654523484,0.866223254337988,0.939559083349767
"MAX",11.0517387570932,-0.0504903928737045,0.38575757284816,-0.16874612143496,0.865996339284565,0.939559083349767
"MED6",9.77025340368377,-0.0501299697316362,0.395826172032733,-0.168325275777176,0.866327390355791,0.939559083349767
"MSH5",5.09130700802331,0.0538203668320279,0.463274627003713,0.169002541679708,0.865794642187126,0.939559083349767
"NFIX",19.455793733756,-0.0478537396604307,0.369668156448582,-0.168342839866608,0.866313573394531,0.939559083349767
"POLR2C",14.2818529286437,-0.0512300848642537,0.395705448796206,-0.168818712358716,0.865939239246009,0.939559083349767
"PRKCZ",5.88413734467698,0.0457062958506732,0.490749189431484,0.168596245175225,0.86611423420005,0.939559083349767
"SAV1",13.5018266587099,0.0509919751077501,0.389329608973568,0.168805894772033,0.865949321511999,0.939559083349767
"ZBTB4",13.7552526719738,0.0463397558576829,0.309369884846792,0.169258350312445,0.865593434885613,0.939559083349767
"SLC24A1",23.4646710058373,0.0480200461731362,0.33147858931746,0.167939721144492,0.866630700929046,0.939734531899135
"SLC26A11",2.64595921280764,0.0435311496554664,0.521553020810437,0.16794305660638,0.86662807688237,0.939734531899135
"RTN4",58.2335481303862,0.0454339076302311,0.328422901078606,0.167593705021825,0.866902923818913,0.939890270326807
"YTHDF3",47.7482442390009,-0.044901707586426,0.352400088964829,-0.167577231439397,0.866915884551753,0.939890270326807
"BMS1P4",2.51012556158728,-0.0531588047513387,0.528230536489203,-0.167452786850979,0.867013793559157,0.939919680355298
"PLAC8",68.057660916268,0.0409282875365288,0.276951844478061,0.167081168961871,0.867306182722863,0.940006040844341
"RBM4B",6.54776226280374,-0.0527129762851056,0.406798692639079,-0.167133053001933,0.867265359239698,0.940006040844341
"SIMC1",9.48543066373565,0.0515139464307409,0.442061519175769,0.167237548311939,0.867183141147743,0.940006040844341
"MYO15B",7.01584187471358,-0.0431221134411529,0.513889094259833,-0.166991660081085,0.867376611075059,0.940006040844341
"AC244489",2.7641869608078,-0.0382779589815134,0.467323541117228,-0.166888410468601,0.867457852366881,0.940017367519162
"CCDC106",1.28465424485356,-0.0773565138945362,0.567526765489953,-0.166586982282856,0.867695037197181,0.940141648444576
"TOMM70",20.3847115102455,0.0508685494431846,0.363614596605729,0.16656270807528,0.867714138364088,0.940141648444576
"DBT",14.6641924839852,-0.049963575270603,0.383397763153803,-0.166168598283919,0.868024270795557,0.940324220255686
"OCLN",20.6922588763125,0.0512148360306257,0.365691369445142,0.166206307180141,0.867994596074122,0.940324220255686
"CAST",188.703621551693,0.0339646902104128,0.208932691762748,0.16583179972927,0.868289320030418,0.940534617887587
"DPY19L2P2",16.6347255751455,0.0528520736230674,0.387531107440935,0.165524613730544,0.868531078080411,0.940623969531679
"ENY2",12.6659209219754,-0.0476880127900194,0.420907336074138,-0.165576177727749,0.868490495907437,0.940623969531679
"PTPRS",9.19721981395281,0.0442538374247418,0.483527731598696,0.165434482079776,0.868602014806259,0.940623969531679
"SMARCE1",16.21959285962,0.0529468687188769,0.363739233057532,0.165366969652151,0.868655150114239,0.940623969531679
"CCNA2",2.56260533886263,0.0328711991123338,0.571405225594835,0.165226328360971,0.868765843021961,0.940667125692158
"PJA1",2.54261637867089,0.0500377129843277,0.461924790783509,0.165059079713985,0.8688974808203,0.940732951309643
"ACSF3",8.58913398222692,-0.0528120508031059,0.405180977022804,-0.164748473749981,0.869141961705751,0.940902636149894
"CEP78",10.7555999912897,0.0474882536541104,0.454703734525639,0.164679921896428,0.869195921202707,0.940902636149894
"SLC25A43",8.63358620400398,-0.0498562200532148,0.377315957863372,-0.164507938460734,0.869331297898693,0.940972473491746
"ENOPH1",10.2053018930281,0.0512075357242968,0.377731153113244,0.164194322215948,0.869578170664189,0.941009577723883
"FAM3A",7.11650169930935,0.0510170232663635,0.467804782996717,0.164206812855675,0.869568338026033,0.941009577723883
"SS18",52.4320753589577,0.0417499440447851,0.280294766624061,0.164275300525622,0.869514424854757,0.941009577723883
"ZNF175",8.39708864425546,-0.0523525699154412,0.42817827734276,-0.164028635841422,0.869708600972573,0.941074031316394
"KIAA1671",67.3633434313633,0.0420110928693731,0.260034363025534,0.163250911894131,0.87032088193905,0.941537636319513
"PDCD7",7.1355061866065,-0.0496399342633383,0.433879946994268,-0.163327296607381,0.870260742877733,0.941537636319513
"TICAM1",5.75585859373318,-0.0476338153953052,0.437247720404872,-0.163214231024079,0.870349761715643,0.941537636319513
"L3MBTL2",10.4305020758846,-0.0507863051078385,0.390424403845772,-0.163100662037594,0.870439178546884,0.941557661447057
"MYADM",28.2604724305756,0.0497226616192418,0.420762695381934,0.162885017403996,0.870608967659097,0.941664615259847
"CAPG",6.43717594406969,0.0526230407017703,0.463765985846142,0.162768798910529,0.870700475469624,0.941686888235961
"PPP1R12C",7.41244855087611,0.0464753346156716,0.462368896903526,0.162670282761687,0.870778046210448,0.941694085481598
"ABCB8",4.39591506320709,-0.0480440957794498,0.480195108614945,-0.162214774286202,0.871136725689945,0.941790985948092
"ASB2",2.54393613566234,-0.0460549753753952,0.541236277686645,-0.162352934727549,0.871027931682948,0.941790985948092
"ATP5MC2",28.8580030981285,-0.0452054834574254,0.350250247901417,-0.162196211921523,0.871151342751745,0.941790985948092
"WDR91",5.80552897278463,0.0532278383693356,0.495142865641318,0.162432417241844,0.870965344531538,0.941790985948092
"SLC26A2",22.3856305424299,0.0488742319028674,0.373701672854417,0.161776022402299,0.871482235644069,0.942072012953239
"SLC6A14",34.8082308245597,0.0476434238289897,0.331683519645916,0.161675433221426,0.871561451441964,0.942080953495958
"LURAP1L",2.12509995794909,-0.0425591765339709,0.551081596967054,-0.161534418522479,0.871672505234716,0.942124303842731
"SUOX",5.56848875110436,0.0507512524342323,0.418198202304383,0.160489365848737,0.872495597873734,0.942937172960472
"RAB6B",2.27133929891762,0.0315653030257882,0.498291335255014,0.159878695857475,0.872976630871946,0.942941049762813
